,index,customer_type,session_duration_microseconds,signed_up,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive,price,quantity,total_cost,entered_store,visited_purposeful_shelves,entered_dm,visited_digi_me,visited_personalised_store,entered_welcome,entered_purposeful_shelves,cos_month,cos_wday,completed_transaction
1278,257,0,0.13824970339100878,0,103,0,4,68,0,0.010749982363433021,1,0,0,0,0.3032032357422181,0.2575069959333783,0.3032032357422181,0,0,0,0,0,0,0,0.388033640148565,0.623529864558955,1
1279,859,0,0.03504275862681712,0,43,0,4,26,0,1.7060220865945087e-05,8,0,0,0,0.1289037537291547,0.47196280903849824,0.1289037537291547,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1280,879,0,0.021889517235631643,0,96,0,24,41,0,1.7638522995969865e-05,4,3,0,0,0.08166319175466988,0.1666666666666666,0.08166319175466988,0,0,0,0,0,0,0,0.1740051706038522,0.6234898018587336,1
1281,419,0,0.10611540458614144,0,39,0,0,20,0,0.008022131766939887,1,0,0,0,0.017468228842758733,0.1666666666666666,0.017468228842758733,0,0,0,0,0,0,0,0.3090169943749474,0.7428722361990061,1
1282,197,1,0.07127078094211499,1,121,0,9,62,0,0.00014068962452889902,10,2,0,0,0.08548612285315683,0.47268526346549017,0.08548612285315683,0,0,0,0,0,0,0,0.19178116436347611,0.6522881200337173,1
1283,843,0,0.007914629946852601,0,35,0,4,24,0,8.847561133791059e-05,7,0,0,0,0.10851042016187354,0.40743592611451845,0.10851042016187354,0,0,0,0,0,0,0,0.4137324849535287,0.7818314824680298,1
1284,1091,0,0.1701547113857662,0,24,0,4,21,0,0.0002475650492170102,4,1,0,0,0.0991916296136917,0.4122952316823556,0.0991916296136917,0,0,0,0,0,0,0,0.4112589388339458,0.8191807261253743,1
1285,209,0,0.21081696796431712,0,53,0,0,17,0,0.0003922320578427402,0,0,0,0,0.07227312112964142,0.18349768107854655,0.07227312112964142,0,0,0,0,0,0,0,0.18648348449042712,0.7818314824680298,1
1286,829,0,0.1049312097557643,0,85,0,13,35,0,6.428720144443198e-05,5,2,0,1,0.13023058262375836,0.26336893219801344,0.13023058262375836,0,0,0,0,0,0,0,0.3290805211079182,0.7153617973164927,1
1287,935,0,0.08590636991515199,0,138,0,13,41,0,7.716881422020319e-05,5,2,0,0,0.0954872044069031,0.7337406030029191,0.0954872044069031,0,0,0,0,0,0,0,0.2862228283292,0.6234898018587336,1
1288,115,0,0.36358993248091315,0,167,0,1,28,0,0.000630773064857828,2,0,1,3,0.030916873555586463,0.1666666666666666,0.030916873555586463,0,0,0,0,0,0,0,0.4641023892019636,0.6500506591170327,1
1289,101,0,0.09865140778273795,1,126,0,8,96,0,0.0003387922304747082,7,2,0,0,0.3991737032353722,0.28882050782234864,0.3991737032353722,0,0,0,0,0,0,0,0.4897239945875895,0.8334030885638951,1
1290,62,1,0.11849739821530549,1,97,0,9,113,0,0.0010961386083138231,22,9,0,1,0.04444186380725634,0.19905686982615356,0.04444186380725634,0,0,0,0,0,0,0,0.5458706333961588,0.9407784568077704,1
1291,1106,0,0.06905828961895884,0,41,0,3,42,0,9.1844633530065e-05,13,0,0,0,0.21064410192901467,0.9385660276458925,0.21064410192901467,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,1
1292,401,0,0.058977786473439646,0,28,0,0,9,0,4.753445020757769e-05,2,0,0,0,0.01587364386815022,0.17731442705980538,0.01587364386815022,0,0,0,0,0,0,0,0.3090169943749474,0.8832416842463486,1
1293,261,0,0.13988571331597538,0,102,0,4,67,0,0.011109153819962289,1,0,0,0,0.29560341645585636,0.254968434167579,0.29560341645585636,0,0,0,0,0,0,0,0.38582549496193014,0.6182301435323609,1
1294,1106,0,0.03972719574409542,0,28,0,2,37,0,0.00047562042151733954,14,0,0,0,0.16268859462719154,0.6762453039436119,0.16268859462719154,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,1
1295,890,0,0.038333523471894136,0,110,0,22,43,0,3.286879155220951e-05,5,3,0,0,0.07600334245429513,0.30375192542812357,0.07600334245429513,0,0,0,0,0,0,0,0.18780968831472172,0.6234898018587336,1
1296,1095,0,0.14836323997431472,0,29,0,4,26,0,0.000190766707911608,6,1,0,0,0.1275640070785474,0.548210812352323,0.1275640070785474,0,0,0,0,0,0,0,0.3876139490378776,0.773924252063269,1
1297,874,0,0.013745190268233065,0,58,0,12,32,0,6.887640620723736e-06,7,1,0,0,0.10291294887585647,0.38747521472793245,0.10291294887585647,0,0,0,0,0,0,0,0.3535432130067016,0.7283793916374918,1
1298,798,0,0.15657512977705215,0,72,0,4,29,0,9.256898862934389e-05,6,0,0,2,0.17133528880435409,0.34140423957634625,0.17133528880435409,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1299,1089,0,0.06779334786808144,0,24,0,0,18,0,5.394971179765092e-07,1,0,0,0,0.12968508500557024,0.3834106131550858,0.12968508500557024,0,0,0,0,0,0,0,0.17935721909244695,0.5151658004689619,1
1300,803,0,0.14997900601524533,0,76,0,6,31,0,8.937825150250106e-05,5,1,0,2,0.1635291619826451,0.3166466591722322,0.1635291619826451,0,0,0,0,0,0,0,0.4241991761653662,0.765978306285339,1
1301,1087,0,0.18254793224161073,0,16,0,3,14,0,0.00043151930953971797,2,1,0,0,0.054669713580613545,0.1882764167912968,0.054669713580613545,0,0,0,0,0,0,0,0.4351934523858224,0.8649913482103003,1
1302,121,0,0.35910721088111247,0,170,0,1,26,0,0.0005374575026771299,1,0,1,3,0.07116230470665261,0.18031799045777303,0.07116230470665261,0,0,0,0,0,0,0,0.4539904997395468,0.6364592431684863,1
1303,834,0,0.007603664354670194,0,34,0,4,23,0,0.00011495016767485341,6,0,0,0,0.10510218724542945,0.3794709380821567,0.10510218724542945,0,0,0,0,0,0,0,0.4015699379259371,0.7818314824680298,1
1304,963,0,0.19766931933083526,0,19,0,0,19,0,1.8810850658728674e-07,1,0,0,0,0.20330360509507817,0.3917657607941838,0.20330360509507817,0,0,0,0,0,0,0,0.38872369027942266,0.7817066024099616,1
1305,186,0,0.07287614201122121,1,127,0,8,66,0,3.874804363066588e-05,7,1,0,0,0.2115770318938626,0.45385581141918513,0.2115770318938626,0,0,0,0,0,0,0,0.23881735571137924,0.6673290920801647,1
1306,216,0,0.17358089181994202,0,69,0,2,25,0,0.0003086708671158784,2,0,0,0,0.04298502343869732,0.2740688005108558,0.04298502343869732,0,0,0,0,0,0,0,0.1564344650402309,0.7308127793462893,1
1307,57,0,0.15991806252775637,0,105,0,7,105,0,0.0011226976963612941,20,8,0,2,0.03828680259216049,0.1666666666666666,0.03828680259216049,0,0,0,0,0,0,0,0.5692818912586088,0.9263252120587765,1
1308,1015,0,0.3995135254619323,0,37,0,0,36,0,4.3024520576480304e-07,1,0,0,0,0.12173626848145187,0.6377727419268724,0.12173626848145187,0,0,0,0,0,0,0,0.2957908700173332,0.9280292433295543,1
1309,791,0,0.14557931370817426,0,66,0,3,27,0,8.617873266039069e-05,5,0,0,2,0.15960184391531307,0.3143495456731413,0.15960184391531307,0,0,0,0,0,0,0,0.4374776222863752,0.7818314824680298,1
1310,969,0,0.2283873259260583,0,104,0,6,39,0,5.3812761742162524e-05,3,1,0,0,0.10804889968212267,0.768942135876352,0.10804889968212267,0,0,0,0,0,0,0,0.3090169943749474,0.7592669263930686,1
1311,130,0,0.1009758297712133,0,58,0,1,24,0,9.879735434804792e-05,2,0,0,3,0.08547909854973582,0.30703686404165714,0.08547909854973582,0,0,0,0,0,0,0,0.3318907423665084,0.6234898018587336,1
1312,767,0,0.011692189708484665,0,32,0,4,19,0,0.0003075065750339064,3,0,0,0,0.08301850856940314,0.1734391359462034,0.08301850856940314,0,0,0,0,0,0,0,0.31490796604351845,0.7818314824680298,1
1313,927,0,0.0018486804791788864,0,3,0,0,5,0,1.8649727043403602e-07,1,0,0,0,0.270647530005102,0.1669863283066345,0.270647530005102,0,0,0,0,0,0,0,0.4539904997395468,0.6237934964265266,1
1314,193,0,0.1892080096462656,0,68,0,2,30,0,0.00032627942984433185,0,0,0,0,0.15376148115051835,0.21016053916308708,0.15376148115051835,0,0,0,0,0,0,0,0.23408565044274593,0.7818314824680298,1
1315,1104,0,0.0018807980443551258,0,16,0,0,23,0,0.0005375153021255431,9,0,0,0,0.11407059160767075,0.3333333333333333,0.11407059160767075,0,0,0,0,0,0,0,0.2403153477594518,0.5381179786533103,1
1316,120,0,0.08992881384035549,1,137,0,8,88,0,4.030027220400657e-05,2,0,0,0,0.5224839031764632,0.3307093230889613,0.5224839031764632,0,0,0,0,0,0,0,0.4560969725475994,0.7848716045263537,1
1317,891,0,0.006398859895413693,0,25,0,3,18,0,5.545671833211557e-07,6,0,0,0,0.17168990892408909,0.3854659481215504,0.17168990892408909,0,0,0,0,0,0,0,0.4539904997395468,0.7274249396837518,1
1318,213,0,0.10805612645072664,0,102,0,6,45,0,0.0001474322019878623,6,1,0,0,0.07151441781537875,0.41239313688264456,0.07151441781537875,0,0,0,0,0,0,0,0.1564344650402309,0.6651052556754655,1
1319,1051,0,0.16557416155613203,0,14,0,3,10,0,0.00027619172285960427,1,1,0,0,0.09503190344885513,0.1666666666666666,0.09503190344885513,0,0,0,0,0,0,0,0.4539904997395468,0.8423214276089667,1
1320,253,0,0.09306975039292942,0,111,0,7,55,0,0.004841071517527575,7,1,0,0,0.07770793464333864,0.4321405789143161,0.07770793464333864,0,0,0,0,0,0,0,0.1874969513655606,0.5848901289028775,1
1321,1103,0,0.01175492182202581,0,21,0,0,14,0,1.621318069501516e-05,1,0,0,0,0.12751956994921568,0.32587247323176466,0.12751956994921568,0,0,0,0,0,0,0,0.1697546087238455,0.45479287992588036,1
1322,848,0,0.007296490135173485,0,30,0,3,22,0,6.898930529630785e-07,7,0,0,0,0.10368566350085076,0.42530549256433237,0.10368566350085076,0,0,0,0,0,0,0,0.4215043260162542,0.7818314824680298,1
1323,950,0,0.11936877326097449,0,138,0,10,40,0,8.16902921080709e-05,4,1,0,0,0.10137413752256745,0.8223402331527937,0.10137413752256745,0,0,0,0,0,0,0,0.3090169943749474,0.6466701679829812,1
1324,160,0,0.06303660061379351,0,39,0,0,27,0,0.0023766585147541285,2,0,0,2,0.08934982806604738,0.31660170683711153,0.08934982806604738,0,0,0,0,0,0,0,0.3090169943749474,0.6044552949195063,1
1325,201,0,0.25360431558619767,0,67,0,0,12,0,0.00046134065672154224,0,0,0,0,0.02255499057027209,0.1666666666666666,0.02255499057027209,0,0,0,0,0,0,0,0.2110786784306188,0.7527530717661584,1
1326,765,0,0.002622604537363606,0,15,0,1,11,0,8.956340154110296e-05,3,0,0,0,0.056751393978898904,0.1666666666666666,0.056751393978898904,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,1
1327,766,0,0.00986085389847463,0,13,0,0,10,0,5.093500757388382e-06,4,0,0,0,0.05433045235480374,0.17514770559312892,0.05433045235480374,0,0,0,0,0,0,0,0.3163941500287646,0.7818314824680298,1
1328,210,0,0.06737498843986833,0,124,0,8,57,0,4.670405414874078e-05,8,1,0,0,0.08942982668729009,0.4991382083029152,0.08942982668729009,0,0,0,0,0,0,0,0.1572037590005949,0.6234898018587336,1
1329,862,0,0.081927997239894,0,38,0,1,17,0,4.808931350929074e-05,3,0,0,1,0.22292295651338379,0.24909312141066578,0.22292295651338379,0,0,0,0,0,0,0,0.4539904997395468,0.7017990620837191,1
1330,890,0,0.0066235315964497075,0,26,0,3,19,0,5.801938586121949e-07,6,0,0,0,0.16710846880106972,0.3955767125309725,0.16710846880106972,0,0,0,0,0,0,0,0.4539904997395468,0.7322278059702494,1
1331,211,0,0.08355220744702871,0,115,0,8,52,0,8.713470731850303e-05,8,1,0,0,0.08218339106681441,0.4641214920411205,0.08218339106681441,0,0,0,0,0,0,0,0.1564344650402309,0.6405329916026226,1
1332,929,0,0.007834665645691505,0,3,0,0,5,0,6.040108289083194e-09,1,0,0,0,0.268664973812058,0.17389453173758426,0.268664973812058,0,0,0,0,0,0,0,0.45189480186828024,0.6285700963431208,1
1333,899,0,0.01337945249345273,0,57,0,14,26,0,1.0263301342702512e-05,3,2,0,0,0.16076118225202532,0.1666666666666666,0.16076118225202532,0,0,0,0,0,0,0,0.2910758495099359,0.6234898018587336,1
1334,1091,0,0.059147277686264224,0,24,0,0,17,0,5.423446978473867e-07,1,0,0,0,0.12989226572646706,0.3767808300863875,0.12989226572646706,0,0,0,0,0,0,0,0.17632245188375956,0.5044047839749639,1
1335,312,0,0.15812865594418177,0,89,0,2,60,0,0.015114229935430499,1,0,0,0,0.21085877945210327,0.2266612485295821,0.21085877945210327,0,0,0,0,0,0,0,0.36120274338824904,0.5591336153522977,1
1336,781,0,0.09269989210042395,0,54,0,4,25,0,0.0001957353613598755,4,0,0,1,0.13135857601664508,0.2584326611281672,0.13135857601664508,0,0,0,0,0,0,0,0.3888388217170603,0.7818314824680298,1
1337,771,0,0.002040962634567295,0,11,0,0,10,0,1.9551481028223489e-07,4,0,0,0,0.05230547790616792,0.1870205738643539,0.05230547790616792,0,0,0,0,0,0,0,0.3178693261978908,0.7818314824680298,1
1338,776,0,0.06188056532570069,0,33,0,1,16,0,3.617276860730562e-05,4,0,0,1,0.09468006594604814,0.228502566540229,0.09468006594604814,0,0,0,0,0,0,0,0.36280439734721576,0.7818314824680298,1
1339,127,0,0.17088169799896175,0,86,0,1,23,0,0.00021886378136758158,2,0,0,3,0.07178732145515354,0.2722640968173212,0.07178732145515354,0,0,0,0,0,0,0,0.3621375221009438,0.6234898018587336,1
1340,419,0,0.1892138325258452,0,60,0,0,42,0,0.02230036527169729,1,0,0,0,0.0300980739612655,0.1666666666666666,0.0300980739612655,0,0,0,0,0,0,0,0.3090169943749474,0.4597100201808992,1
1341,890,0,0.038005847212543166,0,110,0,22,43,0,3.256365812416616e-05,5,3,0,0,0.07586913986858364,0.30079021319173194,0.07586913986858364,0,0,0,0,0,0,0,0.18713182999843636,0.6234898018587336,1
1342,967,0,0.21928916388159317,0,20,0,0,21,0,2.088438696645745e-07,1,0,0,0,0.19585974485220795,0.4165786282704178,0.19585974485220795,0,0,0,0,0,0,0,0.38152927352706884,0.7991469769250514,1
1343,791,0,0.0033890093616887433,0,16,0,1,13,0,3.223231985799071e-07,5,0,0,0,0.06548453386616734,0.24814083338898885,0.06548453386616734,0,0,0,0,0,0,0,0.34445178101413193,0.7818314824680298,1
1344,1105,0,0.028355815015046238,0,23,0,1,35,0,0.0006244065737969903,14,0,0,0,0.1440967093770112,0.574546102575104,0.1440967093770112,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,1
1345,123,1,0.055885441371510025,1,42,0,1,34,0,0.00013092594695407445,5,1,0,2,0.09007705991150397,0.31627770837976493,0.09007705991150397,0,0,0,0,0,0,0,0.33754439551095305,0.6594537814831021,1
1346,128,0,0.15906337166477957,0,82,0,1,23,0,0.0001985652820817539,2,0,0,3,0.07410206117444972,0.27814280086632737,0.07410206117444972,0,0,0,0,0,0,0,0.3570239841030309,0.6234898018587336,1
1347,821,0,0.11164684073738479,0,61,0,4,28,0,6.465478181353672e-05,7,0,0,1,0.1556491283665006,0.3896693486158954,0.1556491283665006,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1348,216,0,0.18076976408485362,0,66,0,2,23,0,0.0003263607308069392,2,0,0,0,0.03985499816026105,0.258892920372983,0.03985499816026105,0,0,0,0,0,0,0,0.1564344650402309,0.7380217024435574,1
1349,184,0,0.16104787331137094,0,138,0,6,46,0,0.00020592505587794163,6,1,0,1,0.071863260986999,0.40051889209075464,0.071863260986999,0,0,0,0,0,0,0,0.24523807703114023,0.6234898018587336,1
1350,150,0,0.0860164112627392,0,38,0,0,21,0,9.953897378261187e-05,2,0,0,2,0.07971201268243465,0.2975081763313363,0.07971201268243465,0,0,0,0,0,0,0,0.27621923595987924,0.6575254952654622,1
1351,1050,0,0.24204528278215048,0,26,0,0,34,0,0.0004378525119438318,7,0,0,0,0.11150446041153983,0.5174046999179709,0.11150446041153983,0,0,0,0,0,0,0,0.3090169943749474,0.817558881570015,1
1352,1104,0,0.0018377267544484404,0,16,0,0,24,0,0.000575711678088385,10,0,0,0,0.11284853016505544,0.3333333333333333,0.11284853016505544,0,0,0,0,0,0,0,0.24628223498878543,0.5455327069272973,1
1353,815,0,0.154829876029763,0,83,0,4,31,0,9.588490259627081e-05,5,1,0,2,0.163763444944659,0.4022565224398638,0.163763444944659,0,0,0,0,0,0,0,0.434006427088185,0.760004655275869,1
1354,232,0,0.12917268141421784,0,109,0,5,72,0,0.008757202763138919,1,0,0,0,0.3453690720426015,0.2715916176621076,0.3453690720426015,0,0,0,0,0,0,0,0.40028502205105476,0.6529341386376932,1
1355,324,0,0.06284759105201236,0,71,0,4,30,0,4.798159753290836e-05,5,0,0,0,0.04663804591642034,0.3191777371919454,0.04663804591642034,0,0,0,0,0,0,0,0.23920541969807027,0.7740129796703881,1
1356,1095,0,0.09901083530465883,0,14,0,1,22,0,0.0006831879021501371,8,0,0,0,0.07557221300736267,0.2551644149568939,0.07557221300736267,0,0,0,0,0,0,0,0.3770115270204974,0.7536312326471706,1
1357,833,0,0.09704695100939291,0,87,0,14,36,0,5.9895769514299824e-05,5,2,0,1,0.12440267010968525,0.25404427217549647,0.12440267010968525,0,0,0,0,0,0,0,0.31243286794060193,0.7065029032820389,1
1358,125,0,0.07517530306331044,1,103,0,5,66,0,1.6919335705242463e-05,2,0,0,1,0.3806829939942231,0.3333333333333333,0.3806829939942231,0,0,0,0,0,0,0,0.4040861254435536,0.7273253678789535,1
1359,126,0,0.17060655678200165,0,71,0,4,68,0,0.0008498730868841322,12,5,0,1,0.030893205768062138,0.1666666666666666,0.030893205768062138,0,0,0,0,0,0,0,0.387865606073693,0.8854328398292217,1
1360,885,0,0.007207344383689347,0,29,0,3,21,0,6.467851589867292e-07,7,0,0,0,0.15520352787856911,0.42184968560131864,0.15520352787856911,0,0,0,0,0,0,0,0.4539904997395468,0.7447081261019335,1
1361,173,0,0.19802169164289218,0,144,0,5,42,0,0.00026877150712767,5,1,0,1,0.0649295254689538,0.3615926576034834,0.0649295254689538,0,0,0,0,0,0,0,0.27998628497056477,0.6234898018587336,1
1362,1001,0,0.4068777203724337,0,36,0,0,35,0,3.887580600210229e-07,1,0,0,0,0.13127172275051216,0.6318720352760705,0.13127172275051216,0,0,0,0,0,0,0,0.3191055937360751,0.9504715931712244,1
1363,403,0,0.06025993181650261,0,35,0,0,11,0,4.984369994646069e-05,2,0,0,0,0.016675023358144043,0.1930176422097295,0.016675023358144043,0,0,0,0,0,0,0,0.29695489887855403,0.8790333356533319,1
1364,791,0,0.1472192933552835,0,67,0,3,27,0,8.715854137755793e-05,5,0,0,2,0.16087391066160664,0.3160316174037774,0.16087391066160664,0,0,0,0,0,0,0,0.4389407572967653,0.7818314824680298,1
1365,769,0,0.005349675445386848,0,31,0,4,19,0,0.00030684714233005287,3,0,0,0,0.08039810619258675,0.17677078585370382,0.08039810619258675,0,0,0,0,0,0,0,0.31341148310644684,0.7818314824680298,1
1366,107,0,0.0959110206859808,1,129,0,8,93,0,0.00024501467802482503,6,1,0,0,0.43791420669675574,0.30198076377526023,0.43791420669675574,0,0,0,0,0,0,0,0.4791593554550716,0.8181558979321335,1
1367,75,0,0.11077793260969253,1,111,0,8,107,0,0.0007537685742694405,15,6,0,1,0.22774256579164678,0.23058487726821683,0.22774256579164678,0,0,0,0,0,0,0,0.5364737252661117,0.9008736426167013,1
1368,122,1,0.0570272026752225,1,43,0,1,36,0,0.00014897775304364784,5,1,0,2,0.08923175449689558,0.31377309974388823,0.08923175449689558,0,0,0,0,0,0,0,0.3417336278280843,0.6647350710396505,1
1369,910,0,0.001542961495768849,0,3,0,0,5,0,1.6818909258482295e-08,1,0,0,0,0.24637435260397708,0.1666666666666666,0.24637435260397708,0,0,0,0,0,0,0,0.4380836398936554,0.6408634517189653,1
1370,78,0,0.2346396211818168,0,128,0,5,77,0,0.0009422241964385152,14,5,0,2,0.035582980091246226,0.1666666666666666,0.035582980091246226,0,0,0,0,0,0,0,0.5306944499298772,0.8249677432192715,1
1371,195,0,0.17629428826474838,0,42,0,0,14,0,0.0003175536550897391,0,0,0,0,0.041317090702647566,0.21218612748736498,0.041317090702647566,0,0,0,0,0,0,0,0.19810731183607902,0.7385857149073595,1
1372,938,0,0.05876059130476977,0,88,0,6,26,0,5.244923593206342e-05,3,1,0,0,0.16834982131580234,0.566602323320446,0.16834982131580234,1,0,0,0,1,0,1,0.3670203886414599,0.6234898018587336,1
1373,274,0,0.12212128899072706,0,49,0,0,34,0,0.011752887078667146,2,0,0,1,0.06368517797367268,0.2503703517600155,0.06368517797367268,0,0,0,0,0,0,0,0.3090169943749474,0.5291080961224207,1
1374,1104,0,0.0022659289434776844,0,19,0,0,18,0,0.000195974460194331,4,0,0,0,0.12499790823081171,0.3333333333333333,0.12499790823081171,0,0,0,0,0,0,0,0.18696118426504732,0.47181764325363185,1
1375,781,0,0.09210048155085006,0,45,0,2,20,0,5.422771057055367e-05,5,0,0,1,0.11812044862003519,0.25949811387773253,0.11812044862003519,0,0,0,0,0,0,0,0.3897655962364893,0.7818314824680298,1
1376,125,0,0.2401161064016787,0,114,0,1,22,0,0.00033777694637746476,1,0,1,3,0.05822705661391096,0.2378253289665464,0.05822705661391096,0,0,0,0,0,0,0,0.39209377547553076,0.6234898018587336,1
1377,875,0,0.022446344632647938,0,98,0,24,43,0,1.78387405318227e-05,5,3,0,0,0.07232427262445974,0.18355070638528756,0.07232427262445974,0,0,0,0,0,0,0,0.1715063087653667,0.6315101435322953,1
1378,784,0,0.10898538202853908,0,59,0,4,26,0,0.00017326528850513968,4,0,0,1,0.14107668501481857,0.2755194461799008,0.14107668501481857,0,0,0,0,0,0,0,0.4037016084632279,0.7818314824680298,1
1379,916,0,0.006234301944399475,0,24,0,5,13,0,4.070978411944154e-06,1,0,0,0,0.22717278631774046,0.1666666666666666,0.22717278631774046,0,0,0,0,0,0,0,0.3893697698273585,0.6234898018587336,1
1380,177,1,0.058812000400325234,1,87,0,5,44,0,2.9646670704146444e-05,6,1,0,1,0.09220734708927955,0.43002629984143337,0.09220734708927955,0,0,0,0,0,0,0,0.2204950499828498,0.6234898018587336,1
1381,1065,0,0.26554046657692343,0,22,0,3,18,0,0.00026416255058652307,1,1,0,0,0.06585415560596297,0.28966659082184176,0.06585415560596297,0,0,0,0,0,0,0,0.4183270394108356,0.9191627815763311,1
1382,362,0,0.1762051000605436,0,76,0,1,53,0,0.019082752780593584,1,0,0,0,0.12688758433409714,0.19861241508724184,0.12688758433409714,0,0,0,0,0,0,0,0.33680471715510585,0.5005764455530445,1
1383,100,0,0.3117307614984291,0,151,0,3,48,0,0.0007560274928821842,7,2,1,3,0.032793413551631914,0.1666666666666666,0.032793413551631914,0,0,0,0,0,0,0,0.4908833176741311,0.7203960106003301,1
1384,1085,0,0.20668991594134067,0,17,0,3,12,0,0.0003454046078759298,1,1,0,0,0.04906238336919792,0.16895810007172923,0.04906238336919792,0,0,0,0,0,0,0,0.4498995207128189,0.8945471010997855,1
1385,1043,0,0.2721949810534998,0,32,0,0,29,0,4.7217751913062745e-07,1,0,0,0,0.12478712826622973,0.5401452288139816,0.12478712826622973,0,0,0,0,0,0,0,0.25110211136706395,0.7695668520281002,1
1386,126,1,0.05318472185178792,1,40,0,1,31,0,8.822624701344188e-05,4,0,0,2,0.09207654336390036,0.32220210379427283,0.09207654336390036,0,0,0,0,0,0,0,0.32763519517745143,0.6469614315074135,1
1387,925,0,0.07506301122719636,0,132,0,15,41,0,6.707143574514035e-05,5,2,0,0,0.09104621507003988,0.635732562465248,0.09104621507003988,0,0,0,0,0,0,0,0.2637913562486341,0.6234898018587336,1
1388,180,1,0.05946678565380156,1,90,0,5,45,0,3.09712214494603e-05,6,1,0,1,0.09198548860613223,0.4359425260586952,0.09198548860613223,0,0,0,0,0,0,0,0.2150787734207727,0.6234898018587336,1
1389,77,1,0.09654341865571782,1,73,0,6,84,0,0.0007737485049986708,16,6,0,2,0.05997583977589813,0.22708890797796982,0.05997583977589813,0,0,0,0,0,0,0,0.48672243459352704,0.8475198423342428,1
1390,121,0,0.34214272834551396,0,168,0,1,30,0,0.0005050125044956844,1,0,1,3,0.10003424504524577,0.18994197057063744,0.10003424504524577,0,0,0,0,0,0,0,0.4539904997395468,0.6456025062798147,1
1391,800,0,0.15424768183275533,0,75,0,5,30,0,9.175584968736835e-05,5,1,0,2,0.16668449592279994,0.3216951934764799,0.16668449592279994,0,0,0,0,0,0,0,0.4332125072570586,0.7707746667234285,1
1392,1104,0,0.0022643107742535105,0,19,0,0,18,0,0.0001974094810676774,4,0,0,0,0.12495199592540424,0.3333333333333333,0.12495199592540424,0,0,0,0,0,0,0,0.18718535756702046,0.4720962113003417,1
1393,814,0,0.013090628034369698,0,62,0,13,29,0,0.00018603093261823032,3,1,0,0,0.07506030529505776,0.1666666666666666,0.07506030529505776,0,0,0,0,0,0,0,0.2421840339010859,0.7124759453192685,1
1394,116,1,0.06227088402089391,1,47,0,2,42,0,0.0002318829264277766,6,1,0,2,0.08534958383691213,0.30227037186245576,0.08534958383691213,0,0,0,0,0,0,0,0.36097320030492186,0.6889900527409185,1
1395,80,0,0.10870618827775488,1,114,0,8,105,0,0.0006828723446889784,14,5,0,1,0.2570305516231042,0.24053408689249112,0.2570305516231042,0,0,0,0,0,0,0,0.5284868130274498,0.8893467014751725,1
1396,128,0,0.06402366109472081,1,75,0,3,49,0,1.3243706164694711e-05,2,0,0,1,0.26331547063845595,0.3333333333333333,0.26331547063845595,0,0,0,0,0,0,0,0.3649144850939776,0.684541665094256,1
1397,1046,0,0.2951635238927779,0,40,0,1,40,0,1.026727257094078e-06,5,0,0,0,0.16055759658638968,0.7977157825530382,0.16055759658638968,0,0,0,0,0,0,0,0.3090169943749474,0.8367609512419694,1
1398,142,1,0.09061638271906823,1,111,0,9,83,0,0.0005320734801960423,15,5,0,0,0.06867302175512725,0.3605979228119596,0.06867302175512725,0,0,0,0,0,0,0,0.33682805225920803,0.770463409604969,1
1399,870,0,0.008783325802891451,0,36,0,4,25,0,8.297570731735754e-07,8,0,0,0,0.11822157688867563,0.4927184242180128,0.11822157688867563,0,0,0,0,0,0,0,0.4508235930424689,0.7818314824680298,1
1400,1104,0,0.0021968693837307925,0,19,0,0,19,0,0.0002572176900496597,5,0,0,0,0.1230384817684627,0.3333333333333333,0.1230384817684627,0,0,0,0,0,0,0,0.1965283601265061,0.48370625562985153,1
1401,1088,0,0.07419898398277858,0,16,0,0,32,0,0.0008140859752847839,13,0,0,0,0.10348078430061985,0.38902588214325096,0.10348078430061985,0,0,0,0,0,0,0,0.3090169943749474,0.6822072541972353,1
1402,322,0,0.1393914679915927,0,35,0,0,8,0,0.0002357679049537458,1,0,0,0,0.015454457823433687,0.1666666666666666,0.015454457823433687,0,0,0,0,0,0,0,0.23522381834682704,0.8433506982913743,1
1403,863,0,0.021097755684027372,0,93,0,23,41,0,5.3095388584516634e-05,4,3,0,0,0.07087351454009748,0.1666666666666666,0.07087351454009748,0,0,0,0,0,0,0,0.17404204742780074,0.6417619736392817,1
1404,145,0,0.0832514438423565,1,134,0,8,79,0,2.7970637938258474e-05,3,0,0,0,0.4118582684857598,0.37809931530877483,0.4118582684857598,0,0,0,0,0,0,0,0.37406817122334624,0.7393015575473285,1
1405,934,0,0.03512181852178812,0,52,0,3,17,0,3.078275813278997e-05,2,0,0,0,0.21068517088687194,0.4013912030431013,0.21068517088687194,1,0,0,0,1,0,1,0.4029472414891886,0.6234898018587336,1
