event_date,session_timestamp,event_wday,user_id,user_customer_id,session_id,ga_session_number,customer_type,session_duration_microseconds,completed_transaction,signed_up,transaction_value,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive,date,item_id,item_name,order_id,price,quantity,time,total_cost,entered_dm,entered_purposeful_shelves,entered_store,entered_welcome,visited_digi_me,visited_personalised_store,visited_purposeful_shelves
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,0,0,1,1,0,1,0
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,0,0,1,1,0,0,0
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,0,1,1,1,0,1,1
2022-08-04,1659599343500001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659599342,16,Returning Visitor,126955999,0,0,,9,0,0,0,0,95393001,0,0,0,1,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,1,0,0,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,1,1,0,0,1,1
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,0,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,0,0,0,0
2022-08-04,1659600159707001,Thursday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1659600158,17,Returning Visitor,4055999,0,0,,2,0,0,0,0,431072287001,0,0,0,0,,,,,,,,,1,1,1,0,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,0,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,0,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,0,1,1,0,1,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-08-04,1659618419627001,Thursday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659618418,17,Returning Visitor,277169005,0,0,,12,0,6,2,0,76253768998,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659637154040002,Thursday,0E67AFFD303E4A698E324EA929E477BF,1ZqWckV3xRQJZsRI7isnruzQjq02,1659637153,20,Returning Visitor,693271998,0,0,,2,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-04,1659608071282001,Thursday,65fe7b5d2163cf33a20fdb612bdd1004,7iGXxZpjIKhKg3WYwbBb5ityvki2,1659608070,54,Returning Visitor,1961348006,0,0,,15,0,4,1,0,2961142274959,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,1,1,1
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,1,0,0,0
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659599239235000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659599238,62,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,0,1,1,1,1,1,1
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,1,0,1,1,0,0,0
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659601799307001,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,,62,Returning Visitor,0,0,0,,1,0,0,0,0,2870194999,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,0,1,1,1,1,1,1
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,1,0,1,1,0,0,0
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659604669502000,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659603638,63,Returning Visitor,91636013,0,0,,11,0,0,4,0,10032374993,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0
2022-08-04,1659614791602002,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659614788,64,Returning Visitor,73129002,0,0,,13,0,0,0,0,14474407997,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-04,1659614791602002,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659614788,64,Returning Visitor,73129002,0,0,,13,0,0,0,0,14474407997,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-04,1659614791602002,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659614788,64,Returning Visitor,73129002,0,0,,13,0,0,0,0,14474407997,0,0,0,0,,,,,,,,,0,1,1,1,1,1,1
2022-08-04,1659614791602002,Thursday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659614788,64,Returning Visitor,73129002,0,0,,13,0,0,0,0,14474407997,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
