event_date,session_timestamp,event_wday,user_id,user_customer_id,session_id,ga_session_number,customer_type,session_duration_microseconds,completed_transaction,signed_up,transaction_value,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive
19/04/2022,1.65036E+15,Tuesday,AAEEB0BBBEDD4C56A0BB40B4F50D637D,86uFGPwx1iY9SjcjU8DHeHBhYpi1,1650364006,80,Returning Visitor,3380006,0,0,,4,0,0,3,0,1060003,0,0,0,0
19/04/2022,1.65036E+15,Tuesday,AAEEB0BBBEDD4C56A0BB40B4F50D637D,86uFGPwx1iY9SjcjU8DHeHBhYpi1,,78,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
31/05/2022,1.65399E+15,Tuesday,DBAF0C12064A430FB0AC1F2B1F7B61CA,QTIoapRzOzZyTMPn4TrpZL9dtDe2,1653989022,8,Returning Visitor,151858012,0,0,,19,0,0,4,0,65699005,0,0,0,0
31/05/2022,1.65399E+15,Tuesday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1653985493,40,Returning Visitor,3798000,0,0,,2,0,0,0,0,3920225999,0,0,0,0
31/05/2022,1.65399E+15,Tuesday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1653989414,41,Returning Visitor,2582907012,0,0,,54,0,9,28,0,1379454016,0,1,0,0
09/08/2022,1.66006E+15,Tuesday,07f9f30c68fd0d22709449edcc0483f2,hjRP0AmeMkeswtXtyowwWn1d0mr1,1660056027,5,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
09/08/2022,1.66004E+15,Tuesday,07f9f30c68fd0d22709449edcc0483f2,hjRP0AmeMkeswtXtyowwWn1d0mr1,1660036420,3,Returning Visitor,47268005,0,0,,13,0,0,0,0,19585918003,0,0,0,0
09/08/2022,1.66006E+15,Tuesday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1660059053,21,Returning Visitor,148980000,0,0,,2,0,0,0,0,57181937000,0,0,0,0
09/08/2022,1.66005E+15,Tuesday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1660054485,20,Returning Visitor,1290151039,0,0,,21,0,0,4,0,4476212973,0,0,0,0
09/08/2022,1.66003E+15,Tuesday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1660031235,18,Returning Visitor,543199009,0,0,,2,0,0,0,0,22706715990,0,0,0,0
09/08/2022,1.66003E+15,Tuesday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1660033691,12,Returning Visitor,4973006,0,0,,4,0,2,0,0,3174003,0,0,0,0
09/08/2022,1.66007E+15,Tuesday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1660065014,17,Returning Visitor,1358355001,1,0,50,28,0,0,8,0,546286008,2,0,0,0
09/08/2022,1.66004E+15,Tuesday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1660039607,13,Returning Visitor,963946044,0,0,,37,0,1,40,0,3610006,0,0,0,0
09/08/2022,1.66004E+15,Tuesday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1660044185,14,Returning Visitor,149278002,0,0,,27,0,0,2,0,15645517986,0,0,0,0
09/08/2022,1.66006E+15,Tuesday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1660059855,16,Returning Visitor,371551011,0,0,,12,0,0,0,0,228014000,0,0,0,0
09/08/2022,1.66004E+15,Tuesday,e488a613136302dc429377427918babb,Ms1RCpsoHAZFS6e3Qh1hKGzWVRZ2,1660035064,2,Returning Visitor,23590000,0,0,,6,0,0,0,0,2645001,0,0,0,0
09/08/2022,1.66006E+15,Tuesday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1660055688,22,Returning Visitor,1384251005,0,0,,12,0,4,1,0,44760003,0,0,0,4
07/06/2022,1.65459E+15,Tuesday,4e0837d808427536576160bcab45b136,8eUdpspMubgiwsdIm1eTfTBUgG72,1654593588,14,Returning Visitor,77505003,0,0,,2,1,0,0,0,74205003,0,0,0,0
07/06/2022,1.6546E+15,Tuesday,65fe7b5d2163cf33a20fdb612bdd1004,hPGNI11lKYXyqJa8LpewjgHuCGM2,1654602439,32,Returning Visitor,137344002,0,0,,4,0,0,0,0,18330099995,0,0,0,0
07/06/2022,1.65462E+15,Tuesday,65fe7b5d2163cf33a20fdb612bdd1004,hPGNI11lKYXyqJa8LpewjgHuCGM2,1654620777,33,Returning Visitor,108999008,0,0,,15,0,11,0,0,1.62063E+11,0,0,0,0
07/05/2022,1.65191E+15,Saturday,2c59fe5fd1b38f1315a5a5dd479908d5,,1651909160,1,New Visitor,0,0,0,,0,0,0,0,0,0,0,0,0,0
02/07/2022,1.65674E+15,Saturday,05389ed158d2836ac5dbef759a302ead,,1656744177,1,New Visitor,284635999,0,0,,0,0,0,0,0,0,0,0,0,0
23/07/2022,1.65857E+15,Saturday,90267AA38786419D86F3EC6B93D3B7B9,059VyWLoggdNE5iYtEKRPmN0Sk03,1658569626,1,New Visitor,5112003,0,0,,2,0,0,0,0,5112003,0,0,0,0
23/07/2022,1.65857E+15,Saturday,90267AA38786419D86F3EC6B93D3B7B9,,1658569626,1,New Visitor,532003,0,0,,4,0,0,0,0,0,0,0,0,0
27/08/2022,1.66156E+15,Saturday,7cb373cfdcc569a8dfb1ec03ac6b007e,5i6nwLtccRYnugcShsO5aG3yYPw1,1660300631,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
25/06/2022,1.65617E+15,Saturday,88251D5BF9B24766B4629323697F821B,,1656167530,1,New Visitor,4550006,0,0,,6,0,0,0,0,0,0,0,0,0
18/06/2022,1.65553E+15,Saturday,6e1a1f0122ed45f3c3e66719ee52cc57,,1655532958,1,New Visitor,201915001,0,0,,0,0,0,0,0,0,0,0,0,0
18/06/2022,1.65559E+15,Saturday,79BE981CAAB54B479B58559489E6C34A,,1655587335,1,New Visitor,4411006,0,0,,6,0,0,0,0,0,0,0,0,0
18/06/2022,1.65552E+15,Saturday,11A40D203EDF4002834D851DA264B50C,,1655518713,1,New Visitor,4197006,0,0,,6,0,0,0,0,0,0,0,0,0
28/05/2022,1.65376E+15,Saturday,74a7b5d043963ab0732bf3ddffe7cef0,,1653760860,3,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
16/07/2022,1.658E+15,Saturday,9b46db72780bf9d72309b9b149656bf6,hjRP0AmeMkeswtXtyowwWn1d0mr1,1657999980,6,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
16/07/2022,1.65795E+15,Saturday,A2ECCB4200624749A49AEEEB39069423,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1657948137,55,Returning Visitor,28358006,0,0,,14,0,0,0,0,1.30975E+11,0,0,0,0
30/07/2022,1.65914E+15,Saturday,99ea1a7acf477a89dc63bdc9bcbb457d,Jt5BvcmpiUXU107rc1ySvTgTq4A2,1659137880,5,Returning Visitor,530419010,0,0,,24,0,1,4,0,8.26117E+11,0,0,0,0
30/07/2022,1.65918E+15,Saturday,802d14bce7dab89aeaca6d19646c669d,5XDA9ce1lFMBvi3RPkRkykm4Ub42,1659181922,4,Returning Visitor,49807012,0,0,,11,0,4,1,0,10561006,0,0,0,0
30/07/2022,1.65922E+15,Saturday,4AA0E16F015046DA85AD65BFCD17C040,OlVAIcxa7ybnHdhGqcBeUqqeG5k1,1659218398,3,Returning Visitor,4182000,0,0,,5,0,0,0,0,9.24513E+11,0,0,0,0
30/07/2022,1.65922E+15,Saturday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1659215349,24,Returning Visitor,293003,0,0,,4,0,0,0,0,0,0,0,0,0
11/06/2022,1.65497E+15,Saturday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1654971860,19,Returning Visitor,631003,0,0,,4,0,0,0,0,0,0,0,0,0
01/10/2022,1.66458E+15,Saturday,AB7F5ACDE25841D8BA76B7984F6EC30F,8WWLzutqD5fFQ7aGr40l4Awj9vH2,1664502735,3,Returning Visitor,15620007,0,0,,8,0,0,0,0,1555002,0,0,0,0
25/06/2022,1.65615E+15,Saturday,176EF79CEEDD473DA201B6FDD77FF02F,,1656146701,3,Returning Visitor,52067007,0,0,,16,0,0,0,0,0,0,0,0,0
25/06/2022,1.65615E+15,Saturday,a32004811898f98d959417de574e0ab5,L9f3ZiBykAeCMgD6ADTJ3aML91g2,1656153190,3,Returning Visitor,212178008,0,0,,16,0,4,0,0,10275001,0,0,0,0
06/08/2022,1.65979E+15,Saturday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1659790127,25,Returning Visitor,249004,0,0,,4,0,0,0,0,0,0,0,0,0
30/04/2022,1.65133E+15,Saturday,736E741A664340CFB0B3FA9D1481B65E,F4OHvv11EvVa7XvXwS4ZAMYr0D72,1651330708,3,Returning Visitor,20589001,0,0,,9,0,1,1,0,12960996,0,0,0,0
30/04/2022,1.65134E+15,Saturday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1651339968,7,Returning Visitor,602004,0,0,,4,0,0,0,0,0,0,0,0,0
18/08/2022,1.66079E+15,Thursday,93685DEEECB74EF4BA8FBF248CC29321,w8sHrvUaQvWrFrGIY0o4fQO8bhM2,1660787108,1,New Visitor,7820001,0,0,,2,0,0,0,0,9380001,0,0,0,0
18/08/2022,1.66081E+15,Thursday,842ebc7504bed06602dfe2fd7fcbc1b6,,1660814065,1,New Visitor,11591000,0,0,,3,0,0,0,0,0,0,0,0,0
18/08/2022,1.66079E+15,Thursday,3EBC8D01A8724D9EA5B6248D09244017,,1660787006,1,New Visitor,351003,0,0,,4,0,0,0,0,0,0,0,0,0
18/08/2022,1.66079E+15,Thursday,72A7BAA69A7F420C89BCCE96148EE741,,1660787107,1,New Visitor,4443006,0,0,,6,0,0,0,0,0,0,0,0,0
18/08/2022,1.6608E+15,Thursday,583512DD24CE4D0594AB8BDEF49AE42D,,1660800335,1,New Visitor,24092999,0,0,,7,0,0,0,0,0,0,0,0,0
18/08/2022,1.66079E+15,Thursday,93685DEEECB74EF4BA8FBF248CC29321,,1660787108,1,New Visitor,17611998,0,0,,8,0,0,0,0,0,0,0,0,0
18/08/2022,1.66079E+15,Thursday,3EBC8D01A8724D9EA5B6248D09244017,w8sHrvUaQvWrFrGIY0o4fQO8bhM2,1660787006,1,New Visitor,142325009,0,0,,13,0,0,1,0,101317997,0,0,0,0
18/08/2022,1.6608E+15,Thursday,583512DD24CE4D0594AB8BDEF49AE42D,8ShisODOpOdOQce3Et065i8WoiA3,1660800335,1,New Visitor,195271083,0,1,,51,0,3,22,0,17451008,0,0,0,0
06/10/2022,1.66505E+15,Thursday,ea18389bea9625789c685c26c9043257,9iByqdv9zUhvRwVoWL8Ie710c473,1665050872,1,New Visitor,45637003,0,1,,7,0,2,0,0,0,0,0,0,0
06/10/2022,1.66505E+15,Thursday,132e99056f3b738630b5081716dbf2c0,HNlD2D4fU8YydtPAeaN3WOzVNdG3,1665049271,1,New Visitor,2077695004,0,1,,105,0,5,17,0,4190064026,0,0,0,0
06/10/2022,1.66505E+15,Thursday,132e99056f3b738630b5081716dbf2c0,,1665049271,1,New Visitor,10289999,0,0,,5,0,0,0,0,0,0,0,0,0
06/10/2022,1.66506E+15,Thursday,d9ed9be0d3b25bdad3b0c97439589a06,,1665055639,1,New Visitor,91890003,0,0,,5,0,0,0,0,0,0,0,0,0
06/10/2022,1.66506E+15,Thursday,7600D7100BCE4357B874B43BAE89F8C9,,1665055254,1,New Visitor,16431999,0,0,,6,0,0,0,0,0,0,0,0,0
06/10/2022,1.66505E+15,Thursday,ea18389bea9625789c685c26c9043257,,1665050872,1,New Visitor,32010001,0,0,,7,0,0,0,0,0,0,0,0,0
06/10/2022,1.66506E+15,Thursday,7600D7100BCE4357B874B43BAE89F8C9,WI3edWxovAgGEC1lfJ3SYo6cJO12,1665055254,1,New Visitor,201957001,0,1,,19,0,1,2,0,134509987,0,0,0,0
06/10/2022,1.66506E+15,Thursday,d9ed9be0d3b25bdad3b0c97439589a06,FFUGFRHJsrRlFRneLu2nUNCnjkD2,1665055639,1,New Visitor,1355027000,0,1,,30,0,1,12,0,28366007,0,0,0,0
21/07/2022,1.65836E+15,Thursday,6CEF48880C2D436782B3C17F7E86C8F3,,1658361870,1,New Visitor,4563006,0,0,,6,0,0,0,0,0,0,0,0,0
21/07/2022,1.65844E+15,Thursday,F85ECBE46BD94F638FE4B5B21F6EC1BC,,1658438123,1,New Visitor,219937048,0,0,,33,0,0,0,0,0,0,0,0,0
21/07/2022,1.65841E+15,Thursday,837E8B25EF854EF9AEBFF2F21AA5A936,,1658406247,1,New Visitor,4621007,0,0,,7,0,0,0,0,0,0,0,0,0
21/07/2022,1.65844E+15,Thursday,F85ECBE46BD94F638FE4B5B21F6EC1BC,9iXZjcxfDaTDB0EwEQQ3LDDAbtm2,1658438123,1,New Visitor,144700006,0,1,,25,0,1,10,0,27045003,0,0,0,0
11/08/2022,1.66021E+15,Thursday,dab88b6ef86796c9d3e4cb9a2d209f96,Ms1RCpsoHAZFS6e3Qh1hKGzWVRZ2,1660210456,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
11/08/2022,1.66021E+15,Thursday,a4b02b034d5b57ca285b818df51439c1,,1660210456,1,New Visitor,19631002,0,0,,6,0,0,1,0,0,0,0,0,0
11/08/2022,1.66023E+15,Thursday,F0510E0E2291460AABFDD436B509F799,,1660231832,1,New Visitor,4368006,0,0,,6,0,0,0,0,0,0,0,0,0
11/08/2022,1.66022E+15,Thursday,76440981CE744A6A850EFF3990DD068D,5n5JpvzvOsPdhqDG4fu2S9TqLtk1,1660218442,1,New Visitor,25987001,0,1,,6,0,1,0,0,0,0,0,0,0
11/08/2022,1.66022E+15,Thursday,76440981CE744A6A850EFF3990DD068D,,1660218442,1,New Visitor,5667008,0,0,,7,0,0,0,0,0,0,0,0,0
11/08/2022,1.66021E+15,Thursday,a4b02b034d5b57ca285b818df51439c1,Ms1RCpsoHAZFS6e3Qh1hKGzWVRZ2,1660210456,1,New Visitor,38972002,0,0,,7,0,1,4,0,3230004,0,0,0,0
23/06/2022,1.65599E+15,Thursday,F8D5947FB3E14D549452B7499C932281,,1655990383,1,New Visitor,6649008,0,0,,7,0,0,0,0,0,0,0,0,0
23/06/2022,1.65599E+15,Thursday,F8D5947FB3E14D549452B7499C932281,eHx4gdO3pjeh9lnY4qKODkttevv2,1655990383,1,New Visitor,1023143011,0,1,,16,0,2,60,0,101446004,0,57,0,0
25/08/2022,1.66142E+15,Thursday,ac330ac260c5272287fcb04b4a545f04,hjRP0AmeMkeswtXtyowwWn1d0mr1,1661421275,1,New Visitor,257478006,0,0,,23,0,0,19,0,27953007,0,0,0,0
25/08/2022,1.66142E+15,Thursday,37E127C8E4C1492BB9144F241BDD9ED2,,1661422362,1,New Visitor,458003,0,0,,4,0,0,0,0,0,0,0,0,0
25/08/2022,1.66142E+15,Thursday,e50c33907c8ebe3556ef71747003327a,,1661422626,1,New Visitor,389271022,0,0,,17,0,0,0,0,0,0,0,0,0
25/08/2022,1.66142E+15,Thursday,ac330ac260c5272287fcb04b4a545f04,,1661421275,1,New Visitor,44564008,0,0,,5,0,0,0,0,883313992,0,0,0,0
25/08/2022,1.66144E+15,Thursday,519715FCE51143ECBD780C00F8AE646C,I3syFnbCEcPhqGNCDspJxc4zDBH2,1661443088,1,New Visitor,172836000,0,0,,15,0,3,1,0,145644981,0,0,0,0
25/08/2022,1.66142E+15,Thursday,37E127C8E4C1492BB9144F241BDD9ED2,LVYPweqplrfRruhleOlbpY44dwd2,1661422362,1,New Visitor,1572061006,0,0,,50,0,4,19,0,726382006,7,1,0,0
25/08/2022,1.66144E+15,Thursday,70887D5A67A34259B76CC0E53B2E8CE7,LVYPweqplrfRruhleOlbpY44dwd2,1661439138,1,New Visitor,1196837008,0,0,,17,0,5,7,0,5.95875E+11,0,0,0,0
25/08/2022,1.66144E+15,Thursday,F7F0AEE4FE3A4086A548BB3051BDE6F8,,1661443534,1,New Visitor,93445012,0,0,,14,0,0,0,0,0,0,0,0,0
25/08/2022,1.66143E+15,Thursday,53FA9D7232704BCD8F145229F9370C33,YBcGSbE4hhdiuzvvjrPhvPzyFa72,1661429229,1,New Visitor,48774005,0,1,,9,0,1,0,0,24683616996,0,0,0,0
25/08/2022,1.66142E+15,Thursday,97AD9FCDCE184CECB2B33E9EC4344A0A,,1661417926,1,New Visitor,83002,0,0,,3,0,0,0,0,0,0,0,0,0
25/08/2022,1.66142E+15,Thursday,cc844b505ae0ac38575128dd8edb0d4d,hjRP0AmeMkeswtXtyowwWn1d0mr1,1661261033,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
25/08/2022,1.66143E+15,Thursday,53FA9D7232704BCD8F145229F9370C33,,1661429229,1,New Visitor,45542999,0,0,,7,0,0,0,0,0,0,0,0,0
25/08/2022,1.66144E+15,Thursday,F7F0AEE4FE3A4086A548BB3051BDE6F8,I3syFnbCEcPhqGNCDspJxc4zDBH2,1661443534,1,New Visitor,28726999,0,0,,13,0,1,5,0,7476010,0,0,0,0
25/08/2022,1.66144E+15,Thursday,70887D5A67A34259B76CC0E53B2E8CE7,,1661439138,1,New Visitor,70899002,0,0,,8,0,0,0,0,0,0,0,0,0
25/08/2022,1.66144E+15,Thursday,519715FCE51143ECBD780C00F8AE646C,,1661443088,1,New Visitor,107003,0,0,,4,0,0,0,0,0,0,0,0,0
25/08/2022,1.66142E+15,Thursday,e50c33907c8ebe3556ef71747003327a,rvAjPBZYANgxmKBx6qP8Afg7ePO2,1661422626,1,New Visitor,1094300002,1,1,460,37,0,1,25,0,86986007,3,0,0,3
04/08/2022,1.65962E+15,Thursday,1182132412,,1659615411,1,New Visitor,0,0,0,,0,0,0,0,0,0,0,0,0,0
04/08/2022,1.65962E+15,Thursday,faf0f7bc7566e42e451bd2c0d6bb5dc6,,1659616785,1,New Visitor,21256001,0,0,,4,0,0,0,0,0,0,0,0,0
04/08/2022,1.65961E+15,Thursday,8e55428a05c2f2cf61c4693764d57a13,,1659608141,1,New Visitor,24470999,0,0,,5,0,0,0,0,0,0,0,0,0
04/08/2022,1.65961E+15,Thursday,5BF8876DABFF4D1EBE64D0418EDCCB8A,,1659608134,1,New Visitor,13437008,0,0,,7,0,0,0,0,0,0,0,0,0
04/08/2022,1.65962E+15,Thursday,8d5987ae5b555cfb253d97ec5e9ddd1a,yURprE73ghOPVRq2JBjlcMblzPC3,1659440632,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
04/08/2022,1.65962E+15,Thursday,159039501986cd6495177bd4f2e885f1,,1659618408,1,New Visitor,7228002,0,0,,2,0,0,0,0,0,0,0,0,0
04/08/2022,1.65961E+15,Thursday,C3B4C5C3402E4ECF8DBEA563B4315333,,1659609040,1,New Visitor,15702999,0,0,,7,0,0,0,0,0,0,0,0,0
04/08/2022,1.65961E+15,Thursday,5BF8876DABFF4D1EBE64D0418EDCCB8A,d24XnKLEvHaRIulyZZWy0x2tyD62,1659608134,1,New Visitor,968411018,0,1,,21,0,1,2,0,145949000,0,0,0,0
04/08/2022,1.65962E+15,Thursday,faf0f7bc7566e42e451bd2c0d6bb5dc6,ZPjt4lWiESTy4gBmi7xY8f1KPef2,1659616785,1,New Visitor,679407003,0,1,,32,0,11,7,0,343731995,0,0,0,1
04/08/2022,1.65962E+15,Thursday,159039501986cd6495177bd4f2e885f1,kpDzQHUaepgH8cvo3isZX9wsbLo2,1659618408,1,New Visitor,603153013,0,1,,24,0,1,5,0,442335003,0,0,1,2
04/08/2022,1.65961E+15,Thursday,8e55428a05c2f2cf61c4693764d57a13,jQCdI1W0U5YJYZBzp21cAHbieeg1,1659608141,1,New Visitor,2036245000,0,1,,27,0,1,1,0,3.71488E+11,0,0,0,0
04/08/2022,1.65961E+15,Thursday,C3B4C5C3402E4ECF8DBEA563B4315333,gQPgWE7iUEh9VA8eIu304UWy5563,1659609040,1,New Visitor,911058003,0,1,,35,0,1,3,0,664528003,0,0,0,0
16/06/2022,1.65539E+15,Thursday,6da67bb2aaf21867f35a6e537c93e555,sif4IFFqSkh4Z7UqmpS5witqzfS2,1655392202,1,New Visitor,18063002,0,0,,2,1,0,0,0,13875000,0,0,0,0
16/06/2022,1.65537E+15,Thursday,9B2CB781E2B84E46AB8F27AD761FBFEF,,1655371385,1,New Visitor,143002,0,0,,3,0,0,0,0,0,0,0,0,0
16/06/2022,1.65539E+15,Thursday,F4717877358E48E3BEF36C96CE56F335,,1655387061,1,New Visitor,127002,0,0,,3,0,0,0,0,0,0,0,0,0
16/06/2022,1.65537E+15,Thursday,321564A3619444A49513E8B9FB17222E,,1655371538,1,New Visitor,105002,0,0,,3,0,0,0,0,0,0,0,0,0
16/06/2022,1.65537E+15,Thursday,9B2CB781E2B84E46AB8F27AD761FBFEF,JpjD54pHONhG9LexFWxuZHe3NmE2,1655371385,1,New Visitor,12669003,0,0,,3,0,2,0,0,11246001,0,0,0,0
16/06/2022,1.65538E+15,Thursday,37142c6024c1a78cc651d5795407e1ec,,1655375996,1,New Visitor,36461001,0,0,,4,0,0,0,0,0,0,0,0,0
16/06/2022,1.65539E+15,Thursday,6da67bb2aaf21867f35a6e537c93e555,,1655392202,1,New Visitor,25873005,0,0,,4,0,0,0,0,0,0,0,0,0
16/06/2022,1.65537E+15,Thursday,321564A3619444A49513E8B9FB17222E,JpjD54pHONhG9LexFWxuZHe3NmE2,1655371538,1,New Visitor,38502003,0,0,,5,0,4,0,0,4736411000,0,0,0,0
16/06/2022,1.65538E+15,Thursday,1AFF69FE248348BAA0A0B8180E110FBD,,1655377758,1,New Visitor,26306998,0,0,,5,0,0,0,0,0,0,0,0,0
16/06/2022,1.65539E+15,Thursday,412dfa3b46d33e1c67a82946bccd5a45,,1655393727,1,New Visitor,35045000,0,0,,6,0,0,0,0,60770593001,0,0,0,0
16/06/2022,1.65539E+15,Thursday,18628169089cb97b77817ecb51ee3529,,1655387290,1,New Visitor,29220001,0,0,,6,0,0,0,0,4161281999,0,0,0,0
16/06/2022,1.65539E+15,Thursday,e60b8118ec8b3f45c47666308cba96ce,,1655392678,1,New Visitor,20470009,0,0,,12,0,0,0,0,1029476991,0,0,0,0
16/06/2022,1.65538E+15,Thursday,37142c6024c1a78cc651d5795407e1ec,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1655375996,1,New Visitor,2522293001,0,1,,14,0,1,0,0,2695331000,0,0,0,0
16/06/2022,1.65539E+15,Thursday,F4717877358E48E3BEF36C96CE56F335,jYyik9BEmbX4yfEZiFocRIiHwh12,1655387061,1,New Visitor,5578496007,0,0,,59,0,5,24,0,1745098017,0,0,0,0
16/06/2022,1.65539E+15,Thursday,412dfa3b46d33e1c67a82946bccd5a45,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1655393727,1,New Visitor,5159935006,0,0,,95,0,19,50,0,3460631075,0,20,0,0
28/04/2022,1.65115E+15,Thursday,16307cdc4f4a18bd0ab587e515be2d71,CQp6ep4mBwc50V3D5VjIzIZtPs73,1651148246,1,New Visitor,80002,0,1,,1,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,16307cdc4f4a18bd0ab587e515be2d71,,1651148246,1,New Visitor,15455999,0,0,,3,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,96f9b1f28f04ce7fff6a14465841f097,,1651148193,1,New Visitor,8734003,0,0,,3,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,25DE2B48D11F43938CF9049D2514E9BD,,1651148221,1,New Visitor,9639007,0,0,,6,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,1263D3A106F6492088DBBC6D0265CC73,,1651148224,1,New Visitor,10070007,0,0,,6,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,6B88486045FB4178B3753B1E7339F24F,,1651149081,1,New Visitor,8882008,0,0,,6,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,765AA76B403146D69AC09597FE01F838,,1651148298,1,New Visitor,8940007,0,0,,6,0,0,0,0,0,0,0,0,0
28/04/2022,1.65115E+15,Thursday,25DE2B48D11F43938CF9049D2514E9BD,mtIfOGxLBdPxMzKRDqZSOPHn7Tl2,1651148221,1,New Visitor,191666012,0,1,,21,0,4,4,0,85711995,0,0,0,0
28/04/2022,1.65115E+15,Thursday,765AA76B403146D69AC09597FE01F838,8Jb6ALIbdefeTUh9H7f34q2hFem2,1651148298,1,New Visitor,1160364014,0,1,,26,0,4,5,10,278223013,0,1,0,0
28/04/2022,1.65115E+15,Thursday,96f9b1f28f04ce7fff6a14465841f097,hY8iQ9eGJvcJaU7HzH3LMxy3r1H3,1651148193,1,New Visitor,508483004,0,1,,33,0,10,8,1,100217022,0,0,0,1
28/04/2022,1.65115E+15,Thursday,6B88486045FB4178B3753B1E7339F24F,mB0vbLMlaaY3FOhK7WGt79LjvUK2,1651149081,1,New Visitor,435626001,0,1,,35,0,10,12,0,223142978,0,0,0,0
28/04/2022,1.65115E+15,Thursday,1263D3A106F6492088DBBC6D0265CC73,MCkjCDtkOLcKhMFoljxeteSJnY52,1651148224,1,New Visitor,1443670005,0,1,,43,0,7,23,0,307993994,0,0,0,0
29/09/2022,1.66446E+15,Thursday,01F175204E414B9DA71C681439E639AF,,1664457661,1,New Visitor,9285008,0,0,,7,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,B4F714FA2F7641E0AD091478133544B4,,1664456537,1,New Visitor,5009006,0,0,,6,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,2588C3093E5A4319973961275B6CFCF1,,1664457594,1,New Visitor,12229008,0,0,,7,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,B20CCE0EA9E64978A993AA1E63F9E832,,1664457698,1,New Visitor,7271009,0,0,,8,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,AB7F5ACDE25841D8BA76B7984F6EC30F,,1664457642,1,New Visitor,25631999,0,0,,7,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,5F28E9BD325C4451ADD4E93261D9AF3F,,1664461748,1,New Visitor,6623008,0,0,,7,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,2DDF235B29374A3392296C82D17866A7,,1664457400,1,New Visitor,4558006,0,0,,6,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,8CED1534A18740E99D449A3E9A4B3602,,1664457669,1,New Visitor,24737999,0,0,,7,0,0,0,0,0,0,0,0,0
29/09/2022,1.66446E+15,Thursday,AB7F5ACDE25841D8BA76B7984F6EC30F,8WWLzutqD5fFQ7aGr40l4Awj9vH2,1664457642,1,New Visitor,437889026,0,1,,29,0,1,2,0,2793038984,0,0,0,0
29/09/2022,1.66446E+15,Thursday,2588C3093E5A4319973961275B6CFCF1,KWavrdivllZvtnVPEDMgh2GlTqe2,1664457594,1,New Visitor,1278706007,0,1,,27,0,1,2,0,345905003,0,0,0,0
